Age,Balance,IsActiveMember,Surname,Geography,Gender,Exited
33,0.0,0,Bell,Spain,Female,0
48,138778.15,1,Mairinger,France,Male,0
43,147832.15,1,McIntyre,France,Female,0
36,135438.4,0,Pagnotto,France,Female,0
48,116060.08,0,K'ung,Spain,Male,1
29,112564.62,0,Feng,France,Female,0
27,125406.58,1,Donaldson,France,Female,0
39,135134.99,0,Chambers,Germany,Female,1
39,133102.92,0,Marcelo,France,Female,1
34,42157.08,0,Ejimofor,France,Female,1
30,0.0,1,Dale,France,Female,0
38,82259.29,0,Pokrovsky,France,Male,0
36,0.0,0,Stonebraker,France,Female,0
38,0.0,1,Liang,France,Male,0
49,0.0,1,Anderson,France,Female,0
52,0.0,1,Christian,France,Male,0
42,150461.07,0,Mao,France,Male,0
48,133994.52,1,Campbell,Germany,Male,1
31,164870.81,1,Ginikanwa,Spain,Male,0
25,121702.73,1,Toscani,Germany,Male,0
25,193858.2,1,Nnachetam,Spain,Male,0
54,131039.97,1,Sagese,Germany,Female,0
64,113829.45,1,Fleming,France,Male,0
30,0.0,0,Grubb,France,Female,0
41,81877.38,1,Napolitani,Germany,Female,0
57,116326.07,1,Anenechi,Spain,Male,0
31,0.0,1,Chandler,France,Male,0
46,0.0,1,Howells,France,Male,0
41,0.0,1,Akeroyd,France,Female,0
33,0.0,1,Onwumelu,France,Male,0
31,127070.73,1,Wallace,France,Female,0
29,0.0,1,Uwaezuoke,France,Male,0
46,122549.64,1,Loyau,Spain,Male,0
42,176099.13,1,Small,France,Female,0
48,122388.38,0,Bledsoe,Germany,Female,0
42,0.0,1,Kao,France,Male,0
26,0.0,0,Wickens,France,Male,0
32,118879.35,1,Wertheim,Spain,Female,0
35,0.0,1,He,Spain,Male,0
39,0.0,1,Jarvis,France,Female,0
38,88736.44,0,P'an,Spain,Female,0
45,102703.62,1,Repina,Germany,Male,1
70,0.0,1,Pugliesi,Spain,Female,0
38,0.0,0,Blakey,Spain,Female,0
55,97318.25,1,Nucci,France,Male,0
58,128468.69,1,Higinbotham,Spain,Male,0
41,133432.59,1,Achebe,Germany,Female,0
40,141782.57,0,Russo,Germany,Female,0
24,135125.28,0,Trevisani,France,Male,0
42,178820.91,0,Dobie,Spain,Male,1
31,112212.14,1,Maccallum,France,Female,0
45,126674.81,0,Watkins,Germany,Female,1
51,136294.97,0,Mitchel,France,Female,1
36,66392.64,0,Ferdinand,France,Female,0
27,122552.34,0,Otitodilinna,Germany,Male,0
43,76408.85,0,Mamelu,France,Male,0
36,145071.24,0,Beneventi,Germany,Male,0
34,0.0,1,Perrodin,France,Male,0
45,109730.22,1,Chinagorom,France,Female,0
57,0.0,1,Napolitano,France,Male,0
62,64119.38,1,Edgar,Spain,Male,1
57,106138.33,1,Walker,Germany,Female,1
36,0.0,1,Steele,Spain,Male,0
33,181656.51,1,Elkins,Germany,Male,0
32,0.0,0,Hao,France,Female,0
30,95128.86,0,Toscano,France,Male,0
49,126615.94,1,Savage,Spain,Female,0
36,0.0,1,Okwuadigbo,Spain,Male,0
36,76190.48,1,Mordvinova,Germany,Male,0
40,168286.81,0,Welch,Germany,Male,1
35,88109.81,1,Kent,Germany,Male,0
42,0.0,0,Campbell,France,Male,0
35,0.0,1,Cooper,France,Female,0
34,123971.51,0,Mazzi,France,Female,0
48,148116.48,0,Fisher,France,Male,0
35,116269.01,0,Summers,Germany,Male,0
38,120599.21,0,Brady,Spain,Male,0
41,144260.5,0,Nicholls,France,Female,0
25,86605.5,0,Yuan,Spain,Female,1
34,0.0,0,Robinson,France,Male,0
37,58629.97,0,Golubov,Germany,Female,0
42,0.0,0,Chen,Spain,Female,0
45,0.0,0,Oldham,France,Male,0
43,0.0,1,Kambinachi,France,Female,0
56,209767.31,1,Fleming,Spain,Female,1
42,129634.25,1,Cunningham,Spain,Female,1
23,0.0,0,Obinna,France,Male,0
38,169824.46,0,Chinwemma,France,Female,0
36,97530.25,1,Carpenter,France,Male,0
42,145988.65,1,Yin,France,Female,0
37,0.0,1,Olsen,France,Male,0
25,0.0,1,Ts'ai,France,Female,0
40,137494.28,0,Jen,France,Female,0
57,0.0,0,Preston,France,Female,1
24,147360.0,1,Ozioma,France,Male,0
25,0.0,0,Cody,France,Female,0
31,125167.02,0,Ponomarev,Spain,Male,0
43,121152.05,0,Martin,Germany,Male,1
60,128981.07,1,Milani,Germany,Female,1
47,0.0,1,Tang,France,Male,0
67,151858.98,1,Romani,Spain,Male,0
36,114628.4,1,McIntyre,France,Male,0
46,0.0,0,Davis,France,Male,0
28,95059.02,0,Onyemauchechukwu,France,Female,0
24,128736.39,1,Gell,France,Female,0
24,156325.38,1,Rossi,France,Male,0
29,105405.97,1,Chiwetelu,France,Male,0
49,88915.37,0,Kirillova,France,Female,1
60,0.0,1,Shaw,France,Male,0
40,0.0,1,Smith,France,Male,0
18,160980.03,0,Hsieh,France,Male,0
46,177619.71,0,Onyemauchechukwu,Spain,Female,0
38,62276.99,1,Martin,Spain,Male,0
46,127559.97,1,Okwudilichukwu,Germany,Male,0
41,0.0,1,Onuoha,France,Male,0
47,95523.16,0,Muecke,Germany,Female,0
35,107749.03,1,Hsieh,France,Female,0
37,110777.26,0,Anderson,Germany,Male,0
39,166733.92,0,Azubuike,Spain,Female,0
31,157120.86,0,Nnonso,France,Male,0
36,127160.78,0,Fuller,Germany,Female,0
28,0.0,1,Ashley,Spain,Female,0
37,156091.97,0,Ts'ui,France,Female,0
58,98668.18,1,Buccho,France,Male,0
43,134022.06,0,Chidozie,France,Female,0
35,124151.09,0,Maclean,France,Female,1
36,77253.5,0,Burns,Germany,Female,1
21,114292.48,0,Chu,Germany,Female,0
43,140080.32,1,Kenenna,Germany,Male,1
27,135277.96,0,Beluchi,Spain,Female,0
82,0.0,1,Williamson,France,Female,0
60,115920.62,0,Bobrov,Germany,Male,1
41,119782.72,0,Kerr,Spain,Male,0
63,114715.71,1,McKenzie,France,Female,1
36,129748.54,0,Pitts,Germany,Female,1
31,129722.57,0,Standish,France,Male,0
32,0.0,1,Cartwright,France,Male,0
36,139180.2,0,Johnstone,France,Male,0
49,113599.74,0,Nikitina,Germany,Male,1
33,134944.0,1,McElroy,France,Male,0
58,116922.25,0,Shen,Germany,Female,1
28,118945.09,0,Archer,Spain,Male,1
28,0.0,1,Otutodilinna,France,Male,0
35,119182.73,0,Shih,Spain,Female,0
27,0.0,0,Denisov,France,Male,0
28,71264.02,1,Owens,France,Female,0
41,0.0,1,P'eng,France,Male,0
35,0.0,0,Verco,France,Female,0
58,116313.57,1,Bergamaschi,Germany,Male,1
36,92140.15,1,Lorenzo,Spain,Male,0
26,0.0,1,Outtrim,France,Male,0
42,177640.09,1,Hou,Germany,Male,0
35,0.0,0,Galkin,Spain,Female,0
48,167997.6,1,Pagnotto,Spain,Male,0
36,82275.35,1,Echezonachukwu,France,Male,0
49,0.0,1,Young,France,Male,0
48,111962.99,0,Summers,Germany,Female,0
34,131736.88,1,Munro,Germany,Female,0
29,0.0,0,Brennan,France,Male,0
36,108239.11,0,Ball,Germany,Male,0
46,98444.19,1,Virgo,France,Female,0
32,114540.38,0,Trevisani,Germany,Male,0
35,187530.66,1,Padovano,France,Female,0
42,133636.16,1,Tao,Germany,Female,0
52,0.0,1,Perez,France,Male,0
44,84745.03,1,Fraser,Germany,Female,0
31,120599.38,1,Alley,Germany,Female,0
29,0.0,1,Howells,Spain,Female,0
39,127771.35,1,Cameron,France,Male,0
46,0.0,0,Hooper,Spain,Female,1
33,0.0,0,Rice,France,Female,0
69,0.0,1,Cox,France,Male,0
53,167772.96,1,Martin,Germany,Male,0
37,95845.6,0,Ikenna,France,Female,0
35,0.0,0,Davide,France,Female,0
65,134714.7,1,Alexander,Spain,Male,0
33,0.0,1,Piazza,Spain,Female,0
28,122384.22,1,Ni,Germany,Male,1
26,0.0,0,Black,France,Female,0
25,157993.15,0,Harker,France,Male,0
29,0.0,0,Hughes,France,Male,0
42,123331.36,0,Chiabuotu,Germany,Female,1
27,75263.16,1,Kuo,Spain,Male,0
43,137824.03,0,Gallagher,France,Female,0
36,132578.92,0,Calabresi,Germany,Male,0
36,156021.31,0,Shaw,France,Female,0
34,0.0,0,Zhirov,Spain,Male,0
69,137453.43,1,Lloyd,Spain,Female,1
36,0.0,0,Palmer,Spain,Male,0
33,164284.72,1,Ch'eng,Germany,Male,0
47,0.0,1,Avent,France,Female,0
56,0.0,1,Huang,Spain,Male,0
31,112373.49,1,Shaw,Germany,Female,0
39,0.0,0,Yuan,France,Female,0
34,0.0,1,Hawkins,France,Female,0
41,0.0,1,Trentini,Spain,Female,0
29,154333.82,1,Cameron,Germany,Female,0
37,111432.77,1,Koehler,Germany,Male,0
30,0.0,0,Wu,France,Female,0
34,137390.11,0,Manna,France,Male,0
37,0.0,1,Okoli,Spain,Female,0
56,111642.08,1,Ch'eng,Germany,Female,0
48,0.0,1,Nwokezuike,Spain,Female,1
36,83543.37,0,Artemiev,France,Male,0
50,145338.76,0,Esposito,Germany,Male,1
31,186796.37,0,Abbie,France,Female,0
35,58641.43,1,Fanucci,Germany,Male,0
41,0.0,0,Jen,Spain,Female,1
44,137148.68,0,Moss,France,Male,0
49,80001.23,0,Lo,France,Male,0
21,86402.52,0,Averyanov,Germany,Male,0
42,0.0,0,Unaipon,France,Female,0
51,122874.74,1,Clamp,Spain,Male,0
25,97544.29,1,Lim,France,Male,0
46,170826.55,0,Wu,Germany,Male,0
48,97133.92,0,Wan,Germany,Female,1
41,153895.65,1,Chambers,Germany,Female,0
43,0.0,1,Pettit,France,Female,0
57,0.0,1,Baresi,France,Female,0
32,0.0,0,Newbery,Spain,Male,0
49,134956.02,0,Iheanacho,Germany,Female,1
39,143637.58,1,Duncan,Spain,Male,0
32,147506.25,1,Barry,Spain,Male,0
64,0.0,0,Landry,France,Male,1
43,190227.46,0,McGregor,France,Male,1
32,172448.77,0,Nucci,France,Female,1
41,113980.21,1,Pirogov,France,Male,0
53,0.0,1,Oguejiofor,France,Male,0
38,0.0,0,Ugochukwu,France,Male,0
25,76968.12,1,Rohu,Germany,Female,0
38,88293.13,1,Cary,France,Male,0
48,170833.46,0,O'Loghlen,France,Female,1
44,108122.39,0,Quinn,Germany,Male,1
36,0.0,1,Page,France,Male,0
40,0.0,1,Evans,France,Female,0
45,129818.39,0,McGregor,Germany,Female,1
35,163943.89,1,Andrews,France,Female,0
28,0.0,0,Stanley,France,Male,0
38,101430.3,1,Chiazagomekpere,France,Female,0
39,117301.66,0,Chidiebele,France,Female,0
32,173340.83,1,Gregory,Germany,Female,0
42,0.0,1,Bednall,Spain,Female,0
33,134348.57,0,Jen,France,Female,0
45,105525.65,1,She,France,Female,0
60,0.0,0,Simmons,France,Female,1
43,0.0,0,Fraser,France,Female,1
36,106192.1,0,May,France,Male,0
45,45144.43,0,Seabrook,France,Female,1
65,92113.61,1,Herrera,France,Male,0
25,0.0,1,Kincaid,France,Male,0
38,128366.44,0,Sleeman,Spain,Male,0
42,0.0,1,Hung,France,Male,0
74,106545.53,1,Artemieva,Germany,Male,0
43,145618.37,1,Barwell,France,Female,0
37,141541.25,0,Wright,Spain,Male,0
32,57017.06,1,Bellucci,Germany,Male,0
42,0.0,0,Moore,France,Male,0
51,0.0,1,Ball,France,Female,1
35,125884.95,0,Sung,Germany,Female,1
32,61825.5,1,Mello,Germany,Male,0
35,0.0,0,Mistry,France,Male,0
40,0.0,0,T'ien,France,Female,0
40,102967.41,0,Fallaci,France,Female,1
25,171770.55,0,Hill,Germany,Male,0
40,93051.64,0,Burns,Germany,Male,1
36,161064.64,1,Hunter,France,Male,0
48,90612.34,1,Li,France,Female,0
28,145105.64,0,Ku,France,Male,0
58,0.0,0,Ch'en,France,Male,1
45,0.0,1,Chukwukadibia,France,Female,1
33,174912.72,1,Zikoranachidimma,France,Male,0
46,104947.72,0,Oluchukwu,France,Female,1
31,135213.71,1,Rivera,Spain,Male,0
25,0.0,0,Niu,Spain,Male,0
36,116229.85,1,Bennett,France,Male,0
53,111201.41,1,Wollstonecraft,Spain,Female,0
32,0.0,0,Thomsen,Spain,Female,0
27,131899.0,0,Palermo,Germany,Male,0
35,124525.52,1,Chinwendu,France,Male,0
47,0.0,0,McKenzie,France,Male,0
39,0.0,1,James,France,Male,1
45,47134.75,1,Lamb,France,Female,0
35,0.0,0,Olejuru,Spain,Male,0
45,0.0,0,Hay,Spain,Male,0
44,0.0,1,Lu,France,Male,0
61,0.0,0,Chiawuotu,Spain,Male,1
51,0.0,0,Yeates,France,Male,1
19,138657.08,1,Gallagher,Germany,Female,0
34,70302.48,1,Heath,France,Female,0
36,101609.01,1,Ts'ai,Germany,Female,0
35,0.0,1,Thurgood,Spain,Male,0
38,130170.82,1,Pai,Germany,Male,0
61,133802.29,1,Lorenzo,Germany,Male,0
24,106234.02,0,Knupp,France,Female,0
39,132628.98,0,Baryshnikov,Spain,Male,0
41,103522.75,1,Azubuike,Germany,Male,0
42,192390.52,0,Shephard,Germany,Female,0
36,0.0,1,Scott,Spain,Male,1
37,0.0,1,Williamson,Spain,Male,0
38,0.0,1,Avdeeva,France,Female,0
52,109922.61,1,Tang,France,Male,1
44,128605.32,1,Hsu,Germany,Female,0
37,0.0,1,Buchanan,France,Female,0
37,68598.56,0,Yeh,France,Female,0
35,106518.52,1,Palazzi,Spain,Male,0
31,0.0,0,Y?an,France,Female,0
46,0.0,0,Lin,France,Female,1
29,121326.42,0,Schofield,Germany,Female,0
36,67226.37,0,Lombardi,France,Male,0
25,82931.85,1,Wall,Spain,Female,0
39,0.0,0,Milani,Spain,Female,1
38,118590.41,1,Ejimofor,France,Female,1
67,145981.87,1,Blackburn,France,Male,0
48,73309.38,0,Wickham,France,Female,1
48,130796.33,1,Bird,France,Female,0
33,151607.56,0,Ch'en,Germany,Male,0
66,111577.01,1,Wood,Germany,Female,0
39,107042.74,1,Brizendine,Spain,Male,0
42,156371.61,1,Ch'in,Spain,Female,1
44,129605.99,0,Yusupov,France,Female,0
43,0.0,1,Jibunoh,Spain,Female,0
67,0.0,1,Ts'ui,Spain,Female,0
27,132576.25,0,Ndukaku,Spain,Male,0
37,129101.3,1,Wilder,France,Female,0
31,108822.4,1,Maclean,Germany,Female,0
35,137948.51,0,Ch'iu,Spain,Male,0
32,100433.8,1,Cox,Spain,Male,0
63,96134.11,0,Nepean,Spain,Male,1
43,115888.04,1,McNess,Germany,Female,1
42,124626.07,1,Coles,France,Female,0
34,139810.34,1,Benson,France,Female,0
34,0.0,0,Gilbert,Spain,Female,0
37,84496.71,0,Wilhelm,France,Male,0
70,116854.71,1,Sinclair,Germany,Male,0
48,138333.03,1,L?,France,Female,0
25,0.0,1,Buckner,France,Male,0
43,78992.75,0,Padovesi,Germany,Male,0
38,97257.41,1,Gray,Spain,Female,0
34,122453.37,0,Lu,France,Male,0
36,112940.07,1,Wright,Spain,Female,0
43,132558.26,0,Palerma,France,Female,1
38,0.0,0,Y?an,France,Female,0
48,133297.24,0,Wei,France,Female,0
46,0.0,0,Padovesi,France,Female,0
27,197041.8,0,Tsao,France,Male,0
44,71497.79,0,Franklin,Germany,Female,0
32,0.0,1,Clark,France,Male,0
35,128100.28,0,McGregor,Germany,Female,1
25,124532.78,1,Pan,France,Male,0
31,82293.82,1,Kenniff,Germany,Male,0
36,142120.91,0,Spencer,France,Male,0
34,151839.26,0,Lees,Spain,Male,1
31,149620.88,1,David,Spain,Male,0
49,168197.66,0,Hsing,France,Female,1
37,93147.0,0,Burke,France,Male,0
35,97440.02,1,Watson,France,Female,0
42,65046.08,1,Hawkins,Germany,Female,0
28,95357.49,0,Ginn,Spain,Female,0
43,123105.88,0,Sozonov,Spain,Male,0
29,0.0,1,Sun,Spain,Male,0
44,0.0,1,Hunter,Spain,Male,0
62,121286.27,1,Manfrin,Spain,Male,0
28,167738.82,1,Artamonova,Germany,Female,0
38,104091.29,0,Hansen,France,Female,0
42,121980.56,0,Pai,Germany,Female,0
43,0.0,1,Larsen,France,Female,0
39,50880.98,1,Owen,Germany,Male,0
42,175159.9,0,Murphy,France,Female,1
26,105514.69,0,Ekechukwu,Germany,Female,0
52,116497.31,0,Ayers,Germany,Male,1
33,0.0,0,Johnson,Spain,Female,0
42,99824.45,1,Millar,France,Male,0
45,0.0,0,Farrell,France,Male,1
71,0.0,1,Sanders,Spain,Male,0
40,0.0,0,Herrera,France,Male,1
35,122964.88,1,Eberechukwu,Spain,Male,0
29,0.0,1,Bardin,France,Female,0
24,0.0,1,Nwankwo,Spain,Male,0
43,0.0,1,Talbot,Spain,Female,0
37,89634.69,1,McGregor,France,Female,1
40,95710.11,0,Onyeorulu,Germany,Male,0
41,139706.31,0,Goold,Germany,Male,0
45,103909.86,0,Zikoranaudodimma,Germany,Female,1
31,0.0,0,Garner,France,Male,0
49,173434.9,0,Onyinyechukwuka,France,Male,1
32,102238.01,1,Genovese,Spain,Male,0
48,179380.74,1,Mai,France,Female,0
32,0.0,1,Marshall,France,Male,0
25,108691.95,0,Naylor,France,Female,0
32,0.0,0,Pinto,France,Female,0
33,0.0,0,Fulton,France,Male,0
35,133377.8,1,Palerma,Germany,Male,0
34,0.0,1,McCaffrey,Spain,Male,0
53,0.0,1,Collins,Spain,Male,0
39,116537.6,0,Zuev,France,Male,0
22,0.0,0,Crawford,France,Female,0
40,0.0,1,Genovese,Spain,Male,0
29,130131.08,1,Maclean,France,Male,0
46,0.0,1,Fabro,France,Male,0
30,0.0,0,Price,Spain,Male,0
30,107316.09,0,Chatfield,France,Male,0
24,0.0,1,Volkova,France,Female,0
30,83181.29,1,Archer,France,Male,0
72,0.0,1,Ch'iu,France,Female,0
67,153946.14,1,McKay,Spain,Male,0
30,0.0,0,Craig,France,Male,0
39,135483.17,0,Abramovich,Spain,Female,1
35,0.0,0,Chien,France,Male,0
38,119624.54,1,Timms,France,Female,0
34,121132.26,0,Williford,Spain,Male,0
42,0.0,0,Hamilton,Spain,Female,1
48,0.0,0,Cheng,France,Female,1
25,54817.55,0,Su,Germany,Male,0
40,107949.45,0,McKenzie,Germany,Male,1
30,0.0,1,Akobundu,France,Male,0
49,80816.45,1,Ko,Spain,Female,0
38,98205.77,0,Marcelo,Germany,Male,0
50,94684.27,1,Chukwuebuka,Spain,Female,0
22,141604.76,0,MacDonald,Spain,Female,0
74,0.0,1,Lampungmeiua,Spain,Female,0
33,0.0,0,Tai,Spain,Male,0
47,122949.14,0,Enyinnaya,France,Female,1
33,81677.22,0,McKenzie,Germany,Male,0
38,80293.98,0,Kline,France,Male,0
48,155413.06,0,Ma,Spain,Female,0
38,0.0,1,Wood,Spain,Female,0
38,67111.65,0,Riggs,Germany,Male,1
34,103818.43,1,Capon,France,Male,0
20,0.0,1,Smith,France,Female,0
36,152169.12,0,Davison,France,Male,1
52,0.0,1,Ingram,France,Female,1
26,214346.96,0,Dilke,Germany,Male,0
57,0.0,0,Gibson,France,Male,1
40,113348.14,0,Iadanza,France,Male,1
47,170935.94,0,Hebert,Germany,Female,1
52,103023.26,1,Pinto,Germany,Male,0
23,0.0,1,Dumetochukwu,Spain,Female,0
37,0.0,0,Ross,Spain,Male,0
31,111855.04,1,Jamieson,France,Female,0
32,140348.56,1,Chiganu,Germany,Female,0
39,0.0,0,Burgess,Spain,Male,0
29,145512.84,0,Cheng,France,Male,0
41,146720.98,1,Woods,Germany,Female,0
32,107209.73,1,Liang,France,Male,0
38,130933.74,1,Bluett,Germany,Female,0
35,0.0,0,Chapman,Spain,Female,0
36,89772.3,0,Andrejew,Spain,Male,1
32,0.0,0,Udobata,France,Female,0
24,0.0,0,Ejimofor,France,Male,0
42,0.0,0,Spyer,France,Male,1
36,100749.5,0,Walker,France,Male,1
31,0.0,0,Palermo,France,Female,0
22,0.0,1,Philip,Spain,Male,0
51,123981.31,1,Fallaci,France,Female,0
34,91622.42,1,Perry,Germany,Female,0
36,126195.81,1,Henderson,France,Male,0
41,94267.9,1,Bergamaschi,France,Male,1
40,0.0,1,Fokine,France,Male,0
34,0.0,0,Mackay,France,Male,0
29,0.0,0,Wu,France,Male,1
39,100717.85,1,Maslova,Germany,Female,1
36,0.0,0,Wei,France,Male,0
26,141581.71,0,McLean,France,Female,0
38,0.0,1,Sung,Spain,Male,0
39,148586.64,1,Paterson,France,Female,0
29,0.0,0,Fanucci,Spain,Male,0
38,0.0,0,Thompson,Spain,Male,0
32,123403.85,0,Tisdall,Germany,Female,0
28,0.0,0,Onochie,France,Male,0
46,106511.85,0,Mironova,France,Female,0
38,0.0,0,Ndubueze,France,Female,0
34,135549.9,0,Stephenson,Germany,Female,1
38,110555.37,0,Golubev,Germany,Male,0
31,0.0,0,Liao,France,Male,0
52,185891.54,1,Mullan,France,Female,1
59,130854.59,1,Glover,Germany,Male,1
42,92578.14,0,Northey,France,Female,0
21,132312.06,0,Paterson,Germany,Female,1
62,144976.5,0,Maclean,France,Female,1
48,87070.23,1,Howarde,Spain,Male,0
42,0.0,1,Teng,France,Male,0
47,115414.19,0,Colman,France,Female,1
61,91070.43,1,Johnson,Spain,Male,0
29,117412.19,0,Butcher,Spain,Male,0
31,90018.45,0,Stanley,Germany,Male,0
24,0.0,0,Jackson,France,Female,0
56,112414.81,0,Hu,Germany,Male,1
33,158456.76,1,Hill,Germany,Male,1
35,0.0,0,Pan,Spain,Male,1
58,149641.53,1,Han,Germany,Female,0
33,122528.18,0,Wilkie,Spain,Female,0
45,143734.01,1,Bray,Germany,Female,0
32,155663.31,0,Ann,France,Female,0
35,0.0,1,Souter,France,Female,1
34,101736.66,1,Greco,Germany,Female,0
37,125822.21,0,Mao,Spain,Male,0
37,0.0,1,Anderson,France,Male,0
34,0.0,1,Ma,France,Male,0
27,0.0,1,Black,France,Female,0
31,157791.07,0,Medvedeva,Germany,Male,0
22,0.0,1,Benson,France,Male,0
42,0.0,0,Duncan,France,Female,0
42,181627.14,0,Onwudiwe,Germany,Male,0
57,109679.72,1,Mitchell,Spain,Female,0
37,96652.86,0,Ferrari,France,Female,1
40,190008.32,1,Russo,France,Male,0
41,0.0,0,Hazon,Spain,Male,0
43,0.0,1,Henderson,France,Male,0
43,148962.76,1,Hardy,Germany,Male,1
28,0.0,0,Piccio,France,Male,0
30,131344.52,0,Dickson,Germany,Female,0
29,101713.84,0,Holden,Germany,Female,0
34,0.0,1,Hsieh,Spain,Male,0
38,0.0,0,Doherty,France,Male,0
27,137963.07,0,Page,France,Female,0
29,129938.07,1,Samuel,Spain,Female,0
45,151421.44,1,Malloy,Germany,Male,0
45,135643.0,0,Fitts,Germany,Female,1
39,122773.5,1,Iadanza,Spain,Male,0
34,152303.8,0,Wu,France,Male,0
49,0.0,1,Yefimova,France,Male,0
54,79415.67,1,Pan,Spain,Male,0
58,125801.03,0,Ts'ui,Germany,Female,1
37,0.0,0,Liang,Spain,Male,0
35,0.0,0,Tsao,France,Male,1
41,104817.41,0,Abramov,France,Male,1
30,0.0,0,Millar,France,Female,0
32,67495.04,1,Demuth,Germany,Female,0
36,164850.54,1,Genovese,France,Female,0
49,154776.42,0,Lawless,Germany,Female,0
28,143124.63,0,Brooks,Germany,Female,0
35,0.0,1,Ignatyeva,France,Female,0
27,0.0,0,Balmain,France,Female,0
38,102133.38,1,Millar,France,Female,0
26,79932.41,0,Ecuyer,Spain,Male,0
40,120711.73,0,Parkhill,Germany,Male,1
43,122717.53,1,Li Fonti,Germany,Female,0
36,92363.3,0,Beneventi,Spain,Female,0
40,203715.15,0,Despeissis,Spain,Female,1
39,0.0,0,Atkins,Spain,Male,0
34,0.0,0,Williams,France,Male,0
21,0.0,0,Wright,France,Male,0
49,0.0,1,Hancock,France,Male,1
31,93460.47,0,Hsieh,Germany,Female,0
34,0.0,1,Wilkins,France,Male,0
24,40224.7,1,Longo,Germany,Female,0
43,168069.73,1,Mancini,France,Female,1
36,0.0,1,Madukaego,France,Male,0
47,130538.77,0,Winter-Irving,Germany,Male,0
37,132623.6,1,Stewart,France,Male,0
35,103465.02,1,Grant,France,Female,0
50,126547.8,1,Brennan,France,Female,1
30,128262.72,0,She,France,Male,0
40,169742.64,1,Murray,France,Male,1
29,0.0,1,Rischbieth,France,Female,0
27,150795.81,1,Lung,Germany,Male,0
61,129855.72,0,Otutodilichukwu,Spain,Female,1
28,146098.43,0,Thomas,Spain,Female,1
24,0.0,0,Fiorentini,France,Female,0
43,0.0,1,Hughes,France,Female,0
28,65643.3,0,Whitworth,Germany,Male,0
34,0.0,0,McIntosh,Spain,Female,0
38,104584.16,0,Ayers,France,Male,0
41,0.0,1,Trentino,France,Male,0
30,99785.28,0,Boyd,Germany,Male,0
46,127655.22,0,McMasters,Germany,Male,1
22,0.0,0,Alekseyeva,France,Male,0
35,101257.16,1,Miller,France,Male,0
40,0.0,1,Baranova,France,Female,0
76,121313.88,1,Mitchell,France,Male,0
32,0.0,0,Yobachi,Spain,Male,0
30,81523.38,1,Huang,Germany,Male,0
47,128252.66,1,Genovese,France,Female,0
32,0.0,0,Sorokina,France,Female,0
51,0.0,0,Gray,France,Male,1
32,0.0,1,Ervin,France,Female,0
42,0.0,0,Vance,Spain,Male,1
22,0.0,1,Noble,France,Female,0
33,0.0,0,Milanesi,Spain,Male,1
54,0.0,0,Parkin,Spain,Female,1
33,0.0,1,Cremonesi,France,Male,0
29,145541.56,1,Burns,Germany,Male,0
23,0.0,0,Docherty,France,Female,1
44,124601.58,1,Ugonna,Germany,Male,1
33,115182.84,1,L?,Germany,Female,0
37,163789.49,0,Bevan,France,Male,0
46,65733.41,0,Hsia,France,Male,0
47,0.0,1,O'Neill,Spain,Male,0
47,128486.11,0,Johnstone,Spain,Female,0
53,109663.47,1,Pham,Spain,Female,0
42,88324.31,0,Bergamaschi,Germany,Female,0
28,146445.24,0,Murphy,France,Female,0
38,0.0,0,Osinachi,France,Female,0
31,0.0,1,Muravyov,Spain,Female,0
36,109949.05,1,Igwebuike,Germany,Male,0
30,78653.05,0,Zack,Spain,Male,0
46,107850.82,0,Crawford,Germany,Male,1
39,83765.35,0,Chidiegwu,Germany,Female,0
66,143773.07,1,Lucchesi,France,Female,0
63,116227.27,1,Pan,Germany,Male,0
33,103471.52,1,Trevisani,Germany,Male,0
42,0.0,0,Yudin,France,Male,0
24,137492.35,1,Wade,France,Male,0
28,0.0,0,Chung,France,Male,0
36,129829.59,1,Septimus,France,Male,0
21,146329.57,1,Hargraves,France,Female,0
30,114027.7,1,Chukwukadibia,Germany,Male,0
25,146580.69,1,Sidorov,Germany,Male,0
38,132122.42,0,Bunton,Germany,Female,0
44,81553.93,0,Cameron,France,Female,1
66,0.0,1,Kung,France,Female,0
24,0.0,0,Hay,France,Male,0
28,0.0,1,Conti,Spain,Female,0
26,0.0,1,Sims,France,Female,0
32,175214.71,1,Carter,Germany,Male,0
40,125534.51,0,McGregor,Germany,Female,1
68,97705.99,1,Lo,France,Male,0
55,126817.65,0,Chu,Germany,Female,0
46,46870.43,0,Dumetolisa,France,Female,1
46,0.0,1,Peng,Spain,Male,0
42,120094.93,0,Drake-Brockman,France,Male,0
38,0.0,1,Wan,France,Female,0
33,0.0,0,Cameron,France,Female,0
36,104356.94,1,Tretiakov,Germany,Female,0
27,147004.34,0,Ball,Germany,Male,1
38,73023.17,0,Sal,Germany,Male,0
40,173432.55,1,Chung,Spain,Female,0
42,165679.92,0,Lai,France,Female,0
31,104678.62,1,Gether,Spain,Male,0
55,116973.26,0,Davidson,France,Female,1
36,0.0,0,Justice,France,Female,0
38,126732.85,1,Osonduagwuike,Germany,Male,0
44,148481.09,0,Ewing,France,Female,0
38,137654.05,1,Chin,France,Female,0
30,115315.04,0,Chiang,Germany,Male,0
42,99095.73,1,Ahmed,France,Male,0
39,165610.41,0,Marshall,Germany,Female,0
33,0.0,0,Tsou,France,Male,1
32,161628.66,0,Chien,Spain,Male,0
